Time(s),NodeID,Role,RemainingEnergy(J)
90,19,SENSOR,9998.8
90,20,SENSOR,9998.8
90,21,SENSOR,9998.8
90,22,SENSOR,9998.8
90,23,SENSOR,9998.8
90,24,SENSOR,9998.8
90,25,SENSOR,9998.8
90,26,SENSOR,9998.8
90,27,SENSOR,9998.8
90,28,SENSOR,9998.8
90,29,SENSOR,9998.8
90,30,SENSOR,9998.8
90,31,SENSOR,9998.8
90,32,SENSOR,9998.8
90,33,SENSOR,9998.8
90,34,SENSOR,9998.8
90,35,SENSOR,9998.8
90,36,SENSOR,9998.8
90,37,SENSOR,9998.8
90,38,SENSOR,9998.8
90,39,SENSOR,9998.8
90,40,SENSOR,9998.8
90,41,SENSOR,9998.8
90,42,SENSOR,9998.8
90,43,SENSOR,9998.8
90,44,SENSOR,9998.8
90,45,SENSOR,9998.8
90,46,SENSOR,9998.8
90,47,SENSOR,9998.8
90,48,SENSOR,9998.8
90,49,SENSOR,9998.8
90,50,SENSOR,9998.8
90,51,SENSOR,9998.8
90,52,SENSOR,9998.8
90,53,SENSOR,9998.8
90,54,SENSOR,9998.8
90,55,SENSOR,9998.8
90,56,SENSOR,9998.8
90,57,SENSOR,9998.8
90,58,SENSOR,9998.8
90,59,SENSOR,9998.8
90,60,SENSOR,9998.8
90,61,SENSOR,9998.8
90,62,SENSOR,9998.8
90,63,SENSOR,9998.8
90,64,SENSOR,9998.8
90,65,SENSOR,9998.8
90,66,SENSOR,9998.8
90,67,SENSOR,9998.8
90,68,SENSOR,9998.8
90,69,SENSOR,9998.8
90,70,SENSOR,9998.8
90,71,SENSOR,9998.8
90,72,SENSOR,9998.8
90,73,SENSOR,9998.8
90,74,SENSOR,9998.8
90,75,SENSOR,9998.8
90,76,SENSOR,9998.8
90,77,SENSOR,9998.8
90,78,SENSOR,9998.8
90,79,SENSOR,9998.8
90,80,SENSOR,9998.8
90,81,SENSOR,9998.8
90,82,SENSOR,9998.8
90,83,SENSOR,9998.8
90,84,SENSOR,9998.8
90,85,SENSOR,9998.8
90,86,SENSOR,9998.8
90,87,SENSOR,9998.8
90,88,SENSOR,9998.8
90,89,SENSOR,9998.8
90,90,SENSOR,9998.8
90,91,SENSOR,9998.8
90,92,SENSOR,9998.8
90,93,SENSOR,9998.8
90,94,SENSOR,9998.8
90,95,SENSOR,9998.8
90,96,SENSOR,9998.8
90,97,SENSOR,9998.8
90,98,SENSOR,9998.8
90,99,SENSOR,9998.8
90,100,CH,9993.38
90,101,CH,9993.38
90,102,CH,9993.38
90,103,CH,9993.38
90,104,CH,9993.38
90,105,CH,9993.38
90,106,CH,9993.38
90,107,CH,9993.38
90,108,CH,9993.38
90,109,CH,9993.38
95,0,SENSOR,9998.74
95,1,SENSOR,9998.74
95,2,SENSOR,9998.74
95,3,SENSOR,9998.74
95,4,SENSOR,9998.74
95,5,SENSOR,9998.74
95,6,SENSOR,9998.74
95,7,SENSOR,9998.74
95,8,SENSOR,9998.74
95,9,SENSOR,9998.74
95,10,SENSOR,9998.74
95,11,SENSOR,9998.74
95,12,SENSOR,9998.74
95,13,SENSOR,9998.74
95,14,SENSOR,9998.74
95,15,SENSOR,9998.74
95,16,SENSOR,9998.74
95,17,SENSOR,9998.74
95,18,SENSOR,9998.74
95,19,SENSOR,9998.74
95,20,SENSOR,9998.74
95,21,SENSOR,9998.74
95,22,SENSOR,9998.74
95,23,SENSOR,9998.74
95,24,SENSOR,9998.74
95,25,SENSOR,9998.74
95,26,SENSOR,9998.74
95,27,SENSOR,9998.74
95,28,SENSOR,9998.74
95,29,SENSOR,9998.74
95,30,SENSOR,9998.74
95,31,SENSOR,9998.74
95,32,SENSOR,9998.74
95,33,SENSOR,9998.74
95,34,SENSOR,9998.74
95,35,SENSOR,9998.74
95,36,SENSOR,9998.74
95,37,SENSOR,9998.74
95,38,SENSOR,9998.74
95,39,SENSOR,9998.74
95,40,SENSOR,9998.74
95,41,SENSOR,9998.74
95,42,SENSOR,9998.74
95,43,SENSOR,9998.74
95,44,SENSOR,9998.74
95,45,SENSOR,9998.74
95,46,SENSOR,9998.74
95,47,SENSOR,9998.74
95,48,SENSOR,9998.74
95,49,SENSOR,9998.74
95,50,SENSOR,9998.74
95,51,SENSOR,9998.74
95,52,SENSOR,9998.74
95,53,SENSOR,9998.74
95,54,SENSOR,9998.74
95,55,SENSOR,9998.74
95,56,SENSOR,9998.74
95,57,SENSOR,9998.74
95,58,SENSOR,9998.74
95,59,SENSOR,9998.74
95,60,SENSOR,9998.74
95,61,SENSOR,9998.74
95,62,SENSOR,9998.74
95,63,SENSOR,9998.74
95,64,SENSOR,9998.74
95,65,SENSOR,9998.74
95,66,SENSOR,9998.74
95,67,SENSOR,9998.74
95,68,SENSOR,9998.74
95,69,SENSOR,9998.74
95,70,SENSOR,9998.74
95,71,SENSOR,9998.74
95,72,SENSOR,9998.74
95,73,SENSOR,9998.74
95,74,SENSOR,9998.74
95,75,SENSOR,9998.74
95,76,SENSOR,9998.74
95,77,SENSOR,9998.74
95,78,SENSOR,9998.74
95,79,SENSOR,9998.74
95,80,SENSOR,9998.74
95,81,SENSOR,9998.74
95,82,SENSOR,9998.74
95,83,SENSOR,9998.74
95,84,SENSOR,9998.74
95,85,SENSOR,9998.74
95,86,SENSOR,9998.74
95,87,SENSOR,9998.74
95,88,SENSOR,9998.74
95,89,SENSOR,9998.74
95,90,SENSOR,9998.74
95,91,SENSOR,9998.74
95,92,SENSOR,9998.74
95,93,SENSOR,9998.74
95,94,SENSOR,9998.74
95,95,SENSOR,9998.74
95,96,SENSOR,9998.74
95,97,SENSOR,9998.74
95,98,SENSOR,9998.74
95,99,SENSOR,9998.74
95,100,CH,9992.98
95,101,CH,9992.98
95,102,CH,9992.98
95,103,CH,9992.98
95,104,CH,9992.98
95,105,CH,9992.98
95,106,CH,9992.98
95,107,CH,9992.98
95,108,CH,9992.98
95,109,CH,9992.98
